    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)        fxyz         fx3          fy3          fz3       fx(y2-z2)    fy(z2-x2)    fz(x2-y2)        f          Int(f)       total      Int(total) 
 -117.5000  3.12719E-13  1.09277E-12  1.27377E-13  1.09456E-13  1.18424E-13  3.55257E-13  1.23096E-12  2.30110E-14  1.28648E-14  6.70387E-14  2.58417E-14  3.62950E-14  1.65051E-13  5.61840E-13  2.66798E-14  4.40596E-14  2.14177E-14  3.56396E-14  4.70670E-14  9.50189E-15  5.16217E-14  2.35987E-13  8.56230E-13  1.06901E-12  3.74179E-12
 -117.0000  3.09298E-13  1.10413E-12  1.25942E-13  1.08035E-13  1.16999E-13  3.50977E-13  1.24385E-12  2.26703E-14  1.26657E-14  6.65269E-14  2.53681E-14  3.59392E-14  1.63170E-13  5.67836E-13  2.62310E-14  4.35618E-14  2.10908E-14  3.50971E-14  4.66136E-14  9.17032E-15  5.11499E-14  2.32915E-13  8.64790E-13  1.05636E-12  3.78061E-12
 -116.5000  3.05967E-13  1.11538E-12  1.24517E-13  1.06633E-13  1.15582E-13  3.46733E-13  1.25660E-12  2.23365E-14  1.24610E-14  6.59995E-14  2.48842E-14  3.55644E-14  1.61246E-13  5.73762E-13  2.57838E-14  4.30695E-14  2.07634E-14  3.45597E-14  4.61622E-14  8.84549E-15  5.06804E-14  2.29864E-13  8.73237E-13  1.04381E-12  3.81897E-12
 -116.0000  3.02707E-13  1.12650E-12  1.23098E-13  1.05236E-13  1.14175E-13  3.42509E-13  1.26918E-12  2.20096E-14  1.22508E-14  6.54765E-14  2.44164E-14  3.51940E-14  1.59347E-13  5.79618E-13  2.53414E-14  4.25808E-14  2.04467E-14  3.40293E-14  4.57153E-14  8.52473E-15  5.02141E-14  2.26852E-13  8.81574E-13  1.03142E-12  3.85688E-12
 -115.5000  2.99516E-13  1.13751E-12  1.21687E-13  1.03844E-13  1.12776E-13  3.38306E-13  1.28162E-12  2.16635E-14  1.20445E-14  6.49643E-14  2.39322E-14  3.48169E-14  1.57421E-13  5.85403E-13  2.49028E-14  4.20982E-14  2.01332E-14  3.35065E-14  4.52746E-14  8.21227E-15  4.97488E-14  2.23876E-13  8.89801E-13  1.01912E-12  3.89433E-12
 -115.0000  2.96426E-13  1.14840E-12  1.20288E-13  1.02467E-13  1.11385E-13  3.34140E-13  1.29389E-12  2.13245E-14  1.18336E-14  6.44521E-14  2.34519E-14  3.44537E-14  1.55516E-13  5.91118E-13  2.44678E-14  4.16222E-14  1.98274E-14  3.29901E-14  4.48402E-14  7.90215E-15  4.92877E-14  2.20937E-13  8.97921E-13  1.00702E-12  3.93134E-12
 -114.5000  2.93400E-13  1.15918E-12  1.18894E-13  1.01094E-13  1.10002E-13  3.29990E-13  1.30602E-12  2.10012E-14  1.16473E-14  6.39378E-14  2.30053E-14  3.40899E-14  1.53681E-13  5.96766E-13  2.40363E-14  4.11507E-14  1.95248E-14  3.24801E-14  4.44099E-14  7.60077E-15  4.88300E-14  2.18033E-13  9.05933E-13  9.95103E-13  3.96791E-12
 -114.0000  2.90533E-13  1.16986E-12  1.17513E-13  9.97324E-14  1.08630E-13  3.25876E-13  1.31800E-12  2.06606E-14  1.14360E-14  6.34107E-14  2.25226E-14  3.37392E-14  1.51769E-13  6.02343E-13  2.36098E-14  4.06868E-14  1.92308E-14  3.19784E-14  4.39870E-14  7.30358E-15  4.83754E-14  2.15172E-13  9.13841E-13  9.83349E-13  4.00404E-12
 -113.5000  2.87821E-13  1.18044E-12  1.16141E-13  9.83833E-14  1.07271E-13  3.21795E-13  1.32982E-12  2.03414E-14  1.12504E-14  6.29082E-14  2.20465E-14  3.33765E-14  1.49923E-13  6.07853E-13  2.31889E-14  4.02266E-14  1.89382E-14  3.14855E-14  4.35668E-14  7.01749E-15  4.79247E-14  2.12348E-13  9.21644E-13  9.71888E-13  4.03976E-12
 -113.0000  2.85212E-13  1.19092E-12  1.14781E-13  9.70447E-14  1.05914E-13  3.17740E-13  1.34150E-12  2.00118E-14  1.10553E-14  6.23936E-14  2.15913E-14  3.30129E-14  1.48065E-13  6.13294E-13  2.27710E-14  3.97778E-14  1.86595E-14  3.10016E-14  4.31568E-14  6.73414E-15  4.74758E-14  2.09577E-13  9.29346E-13  9.60594E-13  4.07506E-12
 -112.5000  2.82784E-13  1.20131E-12  1.13431E-13  9.57184E-14  1.04581E-13  3.13731E-13  1.35303E-12  1.97095E-14  1.08688E-14  6.18795E-14  2.11390E-14  3.26714E-14  1.46268E-13  6.18669E-13  2.23603E-14  3.93364E-14  1.83869E-14  3.05263E-14  4.27545E-14  6.45980E-15  4.70337E-14  2.06858E-13  9.36948E-13  9.49641E-13  4.10996E-12
 -112.0000  2.80653E-13  1.21163E-12  1.12090E-13  9.44022E-14  1.03253E-13  3.09746E-13  1.36441E-12  1.93786E-14  1.06818E-14  6.13612E-14  2.06615E-14  3.23075E-14  1.44391E-13  6.23976E-13  2.19542E-14  3.89013E-14  1.81233E-14  3.00623E-14  4.23601E-14  6.19792E-15  4.65942E-14  2.04193E-13  9.44452E-13  9.38982E-13  4.14447E-12
 -111.5000  2.78689E-13  1.22187E-12  1.10766E-13  9.31018E-14  1.01939E-13  3.05807E-13  1.37565E-12  1.90889E-14  1.05075E-14  6.08703E-14  2.02184E-14  3.19837E-14  1.42669E-13  6.29219E-13  2.15550E-14  3.84753E-14  1.78697E-14  2.96094E-14  4.19725E-14  5.94844E-15  4.61607E-14  2.01591E-13  9.51860E-13  9.28756E-13  4.17860E-12
 -111.0000  2.77040E-13  1.23205E-12  1.09450E-13  9.18123E-14  1.00641E-13  3.01904E-13  1.38675E-12  1.87713E-14  1.03485E-14  6.03533E-14  1.97513E-14  3.16257E-14  1.40850E-13  6.34395E-13  2.11625E-14  3.80595E-14  1.76270E-14  2.91693E-14  4.15963E-14  5.70020E-15  4.57335E-14  1.99048E-13  9.59175E-13  9.18842E-13  4.21236E-12
 -110.5000  2.75716E-13  1.24218E-12  1.08148E-13  9.05427E-14  9.93526E-14  2.98044E-13  1.39770E-12  1.84403E-14  1.01880E-14  5.98449E-14  1.93095E-14  3.12959E-14  1.39079E-13  6.39506E-13  2.07780E-14  3.76571E-14  1.73921E-14  2.87426E-14  4.12310E-14  5.47164E-15  4.53099E-14  1.96582E-13  9.66399E-13  9.09420E-13  4.24578E-12
 -110.0000  2.74827E-13  1.25228E-12  1.06869E-13  8.92902E-14  9.80881E-14  2.94248E-13  1.40851E-12  1.81604E-14  1.00192E-14  5.93412E-14  1.88585E-14  3.09459E-14  1.37325E-13  6.44552E-13  2.04027E-14  3.72676E-14  1.71767E-14  2.83326E-14  4.08773E-14  5.25632E-15  4.48947E-14  1.94208E-13  9.73536E-13  9.00608E-13  4.27888E-12
 -109.5000  2.74505E-13  1.26237E-12  1.05598E-13  8.80544E-14  9.68356E-14  2.90488E-13  1.41919E-12  1.78645E-14  9.87288E-15  5.88340E-14  1.84140E-14  3.06196E-14  1.35605E-13  6.49536E-13  2.00369E-14  3.68928E-14  1.69779E-14  2.79408E-14  4.05391E-14  5.05252E-15  4.44871E-14  1.91927E-13  9.80590E-13  8.92525E-13  4.31168E-12
 -109.0000  2.74949E-13  1.27247E-12  1.04357E-13  8.68413E-14  9.56052E-14  2.86804E-13  1.42973E-12  1.75850E-14  9.72208E-15  5.83339E-14  1.79798E-14  3.03017E-14  1.33922E-13  6.54457E-13  1.96829E-14  3.65355E-14  1.67980E-14  2.75705E-14  4.02172E-14  4.87557E-15  4.40901E-14  1.89770E-13  9.87563E-13  8.85445E-13  4.34422E-12
 -108.5000  2.76291E-13  1.28263E-12  1.03135E-13  8.56561E-14  9.44014E-14  2.83192E-13  1.44013E-12  1.73030E-14  9.60762E-15  5.78310E-14  1.75538E-14  2.99709E-14  1.32266E-13  6.59318E-13  1.93449E-14  3.61980E-14  1.66393E-14  2.72247E-14  3.99171E-14  4.71750E-15  4.37035E-14  1.87745E-13  9.94463E-13  8.79495E-13  4.37654E-12
 -108.0000  2.78769E-13  1.29287E-12  1.01936E-13  8.44964E-14  9.32237E-14  2.79656E-13  1.45041E-12  1.70238E-14  9.47917E-15  5.73008E-14  1.71168E-14  2.96727E-14  1.30593E-13  6.64117E-13  1.90231E-14  3.58870E-14  1.65099E-14  2.69102E-14  3.96417E-14  4.58723E-15  4.33301E-14  1.85889E-13  1.00129E-12  8.74908E-13  4.40869E-12
 -107.5000  2.82987E-13  1.30327E-12  1.00771E-13  8.33709E-14  9.20797E-14  2.76222E-13  1.46056E-12  1.67720E-14  9.37859E-15  5.68210E-14  1.66884E-14  2.93722E-14  1.29032E-13  6.68859E-13  1.87229E-14  3.56067E-14  1.64130E-14  2.66328E-14  3.93949E-14  4.49500E-15  4.29737E-14  1.84239E-13  1.00806E-12  8.72480E-13  4.44076E-12
 -107.0000  2.89547E-13  1.31391E-12  9.96441E-14  8.22931E-14  9.09775E-14  2.72915E-13  1.47059E-12  1.65213E-14  9.29470E-15  5.63275E-14  1.62765E-14  2.90723E-14  1.27492E-13  6.73544E-13  1.84503E-14  3.53671E-14  1.63649E-14  2.64035E-14  3.91889E-14  4.44740E-15  4.26342E-14  1.82856E-13  1.01478E-12  8.72810E-13  4.47283E-12
 -106.5000  2.99448E-13  1.32492E-12  9.85628E-14  8.12642E-14  8.99197E-14  2.69747E-13  1.48050E-12  1.62891E-14  9.23361E-15  5.58295E-14  1.58728E-14  2.87830E-14  1.26008E-13  6.78175E-13  1.82107E-14  3.51773E-14  1.63745E-14  2.62341E-14  3.90341E-14  4.45659E-15  4.23249E-14  1.81812E-13  1.02147E-12  8.77015E-13  4.50506E-12
 -106.0000  3.14541E-13  1.33647E-12  9.75399E-14  8.03025E-14  8.89322E-14  2.66775E-13  1.49031E-12  1.60942E-14  9.21200E-15  5.53373E-14  1.54779E-14  2.85226E-14  1.24644E-13  6.82756E-13  1.80178E-14  3.50576E-14  1.64631E-14  2.61478E-14  3.89506E-14  4.54350E-15  4.20506E-14  1.81231E-13  1.02813E-12  8.87191E-13  4.53766E-12
 -105.5000  3.37898E-13  1.34889E-12  9.66021E-14  7.94347E-14  8.80235E-14  2.64060E-13  1.50001E-12  1.59186E-14  9.24115E-15  5.48542E-14  1.51180E-14  2.83016E-14  1.23434E-13  6.87292E-13  1.78901E-14  3.50391E-14  1.66636E-14  2.61800E-14  3.89622E-14  4.74469E-15  4.18238E-14  1.81303E-13  1.03479E-12  9.06696E-13  4.57099E-12
 -105.0000  3.75520E-13  1.36269E-12  9.57666E-14  7.86919E-14  8.72378E-14  2.61696E-13  1.50963E-12  1.57928E-14  9.32517E-15  5.43356E-14  1.47822E-14  2.80917E-14  1.22327E-13  6.91787E-13  1.78566E-14  3.51670E-14  1.70412E-14  2.63851E-14  3.91270E-14  5.12604E-15  4.16757E-14  1.82379E-13  1.04149E-12  9.41922E-13  4.60560E-12
 -104.5000  4.40034E-13  1.37886E-12  9.50880E-14  7.81322E-14  8.66190E-14  2.59839E-13  1.51918E-12  1.57194E-14  9.53687E-15  5.38224E-14  1.44715E-14  2.79517E-14  1.21502E-13  6.96252E-13  1.79717E-14  3.55282E-14  1.76965E-14  2.68638E-14  3.95231E-14  5.77695E-15  4.16401E-14  1.85000E-13  1.04829E-12  1.00638E-12  4.64258E-12
 -104.0000  5.62103E-13  1.39952E-12  9.46539E-14  7.78544E-14  8.62625E-14  2.58771E-13  1.52869E-12  1.57853E-14  9.92813E-15  5.33248E-14  1.42099E-14  2.79006E-14  1.21149E-13  7.00704E-13  1.83399E-14  3.62992E-14  1.88342E-14  2.78192E-14  4.03369E-14  6.91017E-15  4.18029E-14  1.90343E-13  1.05528E-12  1.13237E-12  4.68420E-12
 -103.5000  8.33161E-13  1.43014E-12  9.45846E-14  7.80288E-14  8.63144E-14  2.58928E-13  1.53820E-12  1.60631E-14  1.06511E-14  5.27764E-14  1.40781E-14  2.79885E-14  1.21557E-13  7.05172E-13  1.91970E-14  3.78843E-14  2.09776E-14  2.97078E-14  4.19859E-14  9.03641E-15  4.23511E-14  2.01140E-13  1.06268E-12  1.41479E-12  4.73619E-12
 -103.0000  1.63818E-12  1.49034E-12  9.50287E-14  7.89062E-14  8.69756E-14  2.60911E-13  1.54779E-12  1.68344E-14  1.21338E-14  5.21652E-14  1.41370E-14  2.84641E-14  1.23734E-13  7.09719E-13  2.12022E-14  4.14855E-14  2.56815E-14  3.38493E-14  4.57400E-14  1.36783E-14  4.38229E-14  2.25460E-13  1.07096E-12  2.24828E-12  4.81881E-12
 -102.5000  6.33205E-12  1.72304E-12  9.44265E-14  7.93182E-14  8.68803E-14  2.60625E-13  1.55737E-12  1.89207E-14  1.58917E-14  5.11827E-14  1.47043E-14  2.99122E-14  1.30612E-13  7.14519E-13  2.72420E-14  5.26869E-14  4.09850E-14  4.59229E-14  5.77741E-14  2.86839E-14  4.86143E-14  3.01909E-13  1.08206E-12  7.02520E-12  5.07698E-12
 -102.0000  1.59581E-12  1.78168E-12  2.11344E-14  1.18684E-14  1.65103E-14  4.95131E-14  1.55919E-12  8.39680E-14  9.22634E-14  9.67615E-14  6.90915E-14  9.11827E-14  4.33267E-13  7.30441E-13  1.06861E-13  2.08201E-13  3.75947E-13  1.32213E-13  2.69681E-13  3.51008E-13  1.21220E-13  1.56513E-12  1.13957E-12  3.64372E-12  5.21089E-12
 -101.5000  2.38455E-12  1.86931E-12  4.63749E-14  2.31734E-14  3.47825E-14  1.04331E-13  1.56302E-12  1.10313E-14  7.72415E-15  5.45534E-14  5.72568E-15  2.68562E-14  1.05891E-13  7.34332E-13 -5.41113E-15  3.09312E-14 -5.91684E-15  3.43602E-14  2.91396E-14 -1.89393E-14  2.59450E-14  9.01087E-14  1.14289E-12  2.68488E-12  5.30956E-12
 -101.0000  9.57823E-13  1.90451E-12  6.45155E-14  4.49271E-14  5.47290E-14  1.64172E-13  1.56906E-12  7.91218E-15  4.62013E-16  5.06566E-14  7.41890E-15  2.16075E-14  8.80572E-14  7.37568E-13  2.89674E-15  1.90380E-14 -8.06289E-16  8.38829E-15  2.30725E-14 -1.29873E-14  2.97309E-14  6.93328E-14  1.14543E-12  1.27938E-12  5.35657E-12
 -100.5000  5.52835E-13  1.92483E-12  7.00292E-14  5.12877E-14  6.06678E-14  1.81985E-13  1.57574E-12  8.83189E-15  1.71184E-15  5.00782E-14  8.14190E-15  2.19967E-14  9.07605E-14  7.40904E-13  5.65092E-15  2.07022E-14  2.13955E-15  9.87829E-15  2.49644E-14 -9.88968E-15  3.14307E-14  8.48764E-14  1.14855E-12  9.10457E-13  5.39003E-12
 -100.0000  3.89198E-13  1.93913E-12  7.18770E-14  5.35210E-14  6.27095E-14  1.88107E-13  1.58266E-12  9.24550E-15  2.48784E-15  4.95786E-14  8.26995E-15  2.21311E-14  9.17130E-14  7.44274E-13  6.79970E-15  2.17517E-14  3.69394E-15  1.10929E-14  2.60576E-14 -8.28037E-15  3.20921E-14  9.32075E-14  1.15198E-12  7.62226E-13  5.41804E-12
  -99.5000  3.08038E-13  1.95045E-12  7.23893E-14  5.42560E-14  6.33294E-14  1.89975E-13  1.58964E-12  9.39497E-15  2.90799E-15  4.90971E-14  8.16872E-15  2.21351E-14  9.17039E-14  7.47644E-13  7.32268E-15  2.23161E-14  4.57423E-15  1.18014E-14  2.66465E-14 -7.36435E-15  3.23248E-14  9.76214E-14  1.15557E-12  6.87338E-13  5.44330E-12
  -99.0000  2.61857E-13  1.96008E-12  7.22796E-14  5.43018E-14  6.32978E-14  1.89879E-13  1.59662E-12  9.39764E-15  3.15196E-15  4.86324E-14  7.95054E-15  2.20304E-14  9.11629E-14  7.50994E-13  7.54018E-15  2.25949E-14  5.10885E-15  1.21863E-14  2.69448E-14 -6.81096E-15  3.23404E-14  9.99044E-14  1.15924E-12  6.42803E-13  5.46692E-12
  -98.5000  2.32649E-13  1.96863E-12  7.18438E-14  5.39751E-14  6.29173E-14  1.88736E-13  1.60355E-12  9.33485E-15  3.29148E-15  4.81555E-14  7.67597E-15  2.18636E-14  9.03214E-14  7.54314E-13  7.58588E-15  2.26965E-14  5.42906E-15  1.23711E-14  2.70656E-14 -6.48011E-15  3.22347E-14  1.00903E-13  1.16295E-12  6.12609E-13  5.48944E-12
  -98.0000  2.12665E-13  1.97644E-12  7.12081E-14  5.34292E-14  6.23286E-14  1.86966E-13  1.61042E-12  9.21060E-15  3.35334E-15  4.76874E-14  7.35972E-15  2.16709E-14  8.92820E-14  7.57595E-13  7.52690E-15  2.26846E-14  5.61767E-15  1.24217E-14  2.70745E-14 -6.27865E-15  3.20529E-14  1.01100E-13  1.16666E-12  5.90012E-13  5.51112E-12
  -97.5000  1.98256E-13  1.98373E-12  7.04560E-14  5.27431E-14  6.16090E-14  1.84808E-13  1.61721E-12  9.03941E-15  3.37519E-15  4.72364E-14  7.03327E-15  2.14547E-14  8.81390E-14  7.60834E-13  7.40141E-15  2.25964E-14  5.71350E-15  1.23839E-14  2.70041E-14 -6.17550E-15  3.18232E-14  1.00747E-13  1.17036E-12  5.71950E-13  5.53214E-12
  -97.0000  1.87146E-13  1.99060E-12  6.96123E-14  5.19672E-14  6.07973E-14  1.82377E-13  1.62392E-12  8.86453E-15  3.35253E-15  4.67729E-14  6.69365E-15  2.12062E-14  8.68898E-14  7.64027E-13  7.22600E-15  2.24545E-14  5.74499E-15  1.22830E-14  2.68836E-14 -6.13515E-15  3.15589E-14  1.00016E-13  1.17404E-12  5.56429E-13  5.55259E-12
  -96.5000  1.78306E-13  1.99716E-12  6.87175E-14  5.11244E-14  5.99316E-14  1.79773E-13  1.63052E-12  8.68002E-15  3.30348E-15  4.63057E-14  6.33751E-15  2.09531E-14  8.55798E-14  7.67172E-13  7.02009E-15  2.22717E-14  5.72978E-15  1.21374E-14  2.67227E-14 -6.14156E-15  3.12722E-14  9.90123E-14  1.17768E-12  5.42671E-13  5.57253E-12
  -96.0000  1.70938E-13  2.00344E-12  6.77850E-14  5.02389E-14  5.90158E-14  1.77040E-13  1.63703E-12  8.47143E-15  3.26810E-15  4.58444E-14  5.99123E-15  2.07126E-14  8.42878E-14  7.70269E-13  6.78932E-15  2.20640E-14  5.67600E-15  1.19580E-14  2.65305E-14 -6.18497E-15  3.09667E-14  9.77996E-14  1.18127E-12  5.30065E-13  5.59201E-12
  -95.5000  1.64688E-13  2.00949E-12  6.68255E-14  4.93193E-14  5.80798E-14  1.74225E-13  1.64343E-12  8.25592E-15  3.19296E-15  4.53937E-14  5.61395E-15  2.04534E-14  8.29098E-14  7.73316E-13  6.54235E-15  2.18339E-14  5.59945E-15  1.17542E-14  2.63179E-14 -6.25287E-15  3.06482E-14  9.64431E-14  1.18482E-12  5.18266E-13  5.61106E-12
  -95.0000  1.59156E-13  2.01534E-12  6.58445E-14  4.83796E-14  5.71138E-14  1.71338E-13  1.64973E-12  8.01952E-15  3.12646E-15  4.49180E-14  5.24818E-15  2.01972E-14  8.15093E-14  7.76312E-13  6.28246E-15  2.15866E-14  5.50384E-15  1.15330E-14  2.60899E-14 -6.34076E-15  3.03200E-14  9.49751E-14  1.18831E-12  5.06978E-13  5.62969E-12
  -94.5000  1.54220E-13  2.02101E-12  6.48479E-14  4.74210E-14  5.61449E-14  1.68414E-13  1.65592E-12  7.80186E-15  3.05700E-15  4.44845E-14  4.88273E-15  1.99123E-14  8.01384E-14  7.79257E-13  6.01292E-15  2.13282E-14  5.39425E-15  1.12983E-14  2.58496E-14 -6.44321E-15  2.99859E-14  9.34259E-14  1.19174E-12  4.96199E-13  5.64792E-12
  -94.0000  1.49693E-13  2.02651E-12  6.38430E-14  4.64554E-14  5.51564E-14  1.65455E-13  1.66200E-12  7.58205E-15  2.97251E-15  4.40296E-14  4.52017E-15  1.96607E-14  7.87650E-14  7.82151E-13  5.73642E-15  2.10609E-14  5.26733E-15  1.10535E-14  2.55999E-14 -6.56187E-15  2.96464E-14  9.18026E-14  1.19511E-12  4.85715E-13  5.66577E-12
  -93.5000  1.45627E-13  2.03186E-12  6.28360E-14  4.54766E-14  5.41635E-14  1.62476E-13  1.66797E-12  7.36408E-15  2.85554E-15  4.35834E-14  4.14921E-15  1.93753E-14  7.73275E-14  7.84993E-13  5.45114E-15  2.07871E-14  5.13323E-15  1.08013E-14  2.53401E-14 -6.68761E-15  2.93037E-14  9.01289E-14  1.19843E-12  4.75559E-13  5.68325E-12
  -93.0000  1.41669E-13  2.03707E-12  6.18221E-14  4.44958E-14  5.31670E-14  1.59485E-13  1.67383E-12  7.12185E-15  2.78330E-15  4.31350E-14  3.77362E-15  1.91169E-14  7.59306E-14  7.87783E-13  5.16336E-15  2.05061E-14  4.99271E-15  1.05429E-14  2.50759E-14 -6.81687E-15  2.89553E-14  8.84194E-14  1.20167E-12  4.65504E-13  5.70035E-12
  -92.5000  1.38000E-13  2.04214E-12  6.08130E-14  4.35119E-14  5.21696E-14  1.56494E-13  1.67958E-12  6.87030E-15  2.66706E-15  4.27003E-14  3.42006E-15  1.88261E-14  7.44838E-14  7.90521E-13  4.87418E-15  2.02233E-14  4.84626E-15  1.02818E-14  2.48073E-14 -6.95994E-15  2.86076E-14  8.66805E-14  1.20486E-12  4.55658E-13  5.71710E-12
  -92.0000  1.34499E-13  2.04708E-12  5.97957E-14  4.25280E-14  5.11690E-14  1.53493E-13  1.68522E-12  6.65437E-15  2.58568E-15  4.22528E-14  3.05420E-15  1.85609E-14  7.31080E-14  7.93207E-13  4.58264E-15  1.99369E-14  4.69216E-15  1.00172E-14  2.45327E-14 -7.10414E-15  2.82567E-14  8.49141E-14  1.20798E-12  4.46014E-13  5.73349E-12
  -91.5000  1.31162E-13  2.05190E-12  5.87878E-14  4.15423E-14  5.01723E-14  1.50502E-13  1.69075E-12  6.43024E-15  2.45905E-15  4.18154E-14  2.69772E-15  1.82843E-14  7.16868E-14  7.95842E-13  4.28907E-15  1.96509E-14  4.53517E-15  9.75329E-15  2.42597E-14 -7.25010E-15  2.79069E-14  8.31450E-14  1.21104E-12  4.36496E-13  5.74953E-12
  -91.0000  1.27929E-13  2.05660E-12  5.77746E-14  4.05564E-14  4.91758E-14  1.47507E-13  1.69617E-12  6.19833E-15  2.37470E-15  4.13640E-14  2.33256E-15  1.80286E-14  7.02982E-14  7.98425E-13  3.99465E-15  1.93606E-14  4.37314E-15  9.48808E-15  2.39829E-14 -7.40344E-15  2.75537E-14  8.13496E-14  1.21403E-12  4.27084E-13  5.76523E-12
  -90.5000  1.24840E-13  2.06119E-12  5.67708E-14  3.95772E-14  4.81824E-14  1.44530E-13  1.70148E-12  5.98563E-15  2.29246E-15  4.09463E-14  1.96296E-15  1.77969E-14  6.89842E-14  8.00960E-13  3.70079E-15  1.90735E-14  4.20584E-15  9.22382E-15  2.37070E-14 -7.55611E-15  2.72041E-14  7.95589E-14  1.21695E-12  4.17914E-13  5.78058E-12
  -90.0000  1.21787E-13  2.06567E-12  5.57708E-14  3.85994E-14  4.71881E-14  1.41558E-13  1.70669E-12  5.75009E-15  2.17477E-15  4.05169E-14  1.61484E-15  1.75128E-14  6.75694E-14  8.03443E-13  3.40579E-15  1.87857E-14  4.04390E-15  8.95997E-15  2.34296E-14 -7.71051E-15  2.68534E-14  7.77678E-14  1.21981E-12  4.08682E-13  5.79560E-12
  -89.5000  1.18853E-13  2.07003E-12  5.47716E-14  3.76249E-14  4.62031E-14  1.38600E-13  1.71178E-12  5.51149E-15  2.10103E-15  4.00862E-14  1.25062E-15  1.72299E-14  6.61793E-14  8.05875E-13  3.11492E-15  1.84956E-14  3.87437E-15  8.69851E-15  2.31502E-14 -7.86747E-15  2.65031E-14  7.59692E-14  1.22260E-12  3.99601E-13  5.81029E-12
  -89.0000  1.15971E-13  2.07430E-12  5.37786E-14  3.66517E-14  4.52249E-14  1.35655E-13  1.71677E-12  5.29984E-15  2.00547E-15  3.96661E-14  9.14082E-16  1.69629E-14  6.48484E-14  8.08259E-13  2.82165E-15  1.82076E-14  3.70667E-15  8.43852E-15  2.28717E-14 -8.02703E-15  2.61548E-14  7.41738E-14  1.22532E-12  3.90648E-13  5.82464E-12
  -88.5000  1.13233E-13  2.07846E-12  5.27939E-14  3.56902E-14  4.42492E-14  1.32733E-13  1.72164E-12  5.08606E-15  1.88363E-15  3.92312E-14  5.51422E-16  1.67201E-14  6.34724E-14  8.10591E-13  2.53118E-15  1.79241E-14  3.54053E-15  8.18257E-15  2.25954E-14 -8.18159E-15  2.58061E-14  7.23983E-14  1.22799E-12  3.81837E-13  5.83868E-12
  -88.0000  1.10402E-13  2.08251E-12  5.18080E-14  3.47285E-14  4.32779E-14  1.29815E-13  1.72641E-12  4.84473E-15  1.81627E-15  3.88258E-14  2.15718E-16  1.64686E-14  6.21711E-14  8.12876E-13  2.24021E-15  1.76408E-14  3.37044E-15  7.92692E-15  2.23182E-14 -8.33940E-15  2.54591E-14  7.06163E-14  1.23058E-12  3.73004E-13  5.85238E-12
  -87.5000  1.07599E-13  2.08647E-12  5.08332E-14  3.37755E-14  4.23111E-14  1.26920E-13  1.73108E-12  4.64575E-15  1.72766E-15  3.83772E-14 -1.37666E-16  1.62057E-14  6.08186E-14  8.15111E-13  1.95275E-15  1.73580E-14  3.20212E-15  7.67795E-15  2.20414E-14 -8.49429E-15  2.51125E-14  6.88504E-14  1.23311E-12  3.64188E-13  5.86577E-12
  -87.0000  1.05063E-13  2.09033E-12  4.98698E-14  3.28275E-14  4.13552E-14  1.24052E-13  1.73564E-12  4.42329E-15  1.63596E-15  3.79839E-14 -4.78493E-16  1.59654E-14  5.95301E-14  8.17299E-13  1.66688E-15  1.70781E-14  3.03358E-15  7.42917E-15  2.17656E-14 -8.65258E-15  2.47672E-14  6.70880E-14  1.23558E-12  3.55734E-13  5.87884E-12
  -86.5000  1.02410E-13  2.09409E-12  4.89043E-14  3.18818E-14  4.04011E-14  1.21187E-13  1.74009E-12  4.23295E-15  1.53107E-15  3.75509E-14 -8.10543E-16  1.56920E-14  5.81963E-14  8.19437E-13  1.38253E-15  1.68012E-14  2.86541E-15  7.18763E-15  2.14928E-14 -8.81001E-15  2.44249E-14  6.53445E-14  1.23798E-12  3.47138E-13  5.89160E-12
  -86.0000  9.97949E-14  2.09776E-12  4.79505E-14  3.09441E-14  3.94555E-14  1.18350E-13  1.74444E-12  3.98383E-15  1.43716E-15  3.71525E-14 -1.14797E-15  1.54560E-14  5.68816E-14  8.21528E-13  1.09764E-15  1.65261E-14  2.69082E-15  6.94745E-15  2.12221E-14 -8.96683E-15  2.40842E-14  6.36014E-14  1.24031E-12  3.38628E-13  5.90404E-12
  -85.5000  9.72830E-14  2.10133E-12  4.70006E-14  3.00124E-14  3.85172E-14  1.15530E-13  1.74869E-12  3.78592E-15  1.36419E-15  3.67494E-14 -1.48089E-15  1.52153E-14  5.56339E-14  8.23572E-13  8.17714E-16  1.62560E-14  2.52607E-15  6.71357E-15  2.09532E-14 -9.12210E-15  2.37455E-14  6.18899E-14  1.24259E-12  3.30337E-13  5.91618E-12
  -85.0000  9.47487E-14  2.10482E-12  4.60602E-14  2.90945E-14  3.75868E-14  1.12742E-13  1.75283E-12  3.57544E-15  1.27788E-15  3.63355E-14 -1.82183E-15  1.49737E-14  5.43407E-14  8.25569E-13  5.38963E-16  1.59867E-14  2.35771E-15  6.48213E-15  2.06859E-14 -9.27605E-15  2.34072E-14  6.01825E-14  1.24480E-12  3.22013E-13  5.92802E-12
